video_id,frame_index,timestamp_sec,joint_name,speed_ms,velocity_x,velocity_y,velocity_z,accel_ms2,jerk_ms3,reference_valid
KVAL008,0,0.301866,Neck,0.15089,-0.03972,-0.14238,-0.0303,1.462083,11.364033,True
KVAL008,1,0.3352,Neck,0.105903,-0.04188,-0.09606,-0.0153,1.812924,7.857699,True
KVAL008,2,0.368511,Neck,0.044142,-0.03543,-0.02619,0.0027,1.471509,21.726906,True
KVAL008,3,0.401844,Neck,0.014503,-0.014055,-0.00342,0.00105,0.651071,19.450096,True
KVAL008,4,0.435177,Neck,0.00829,-0.00285,0.002085,0.0075,0.252714,13.76605,True
KVAL008,5,0.468522,Neck,0.011614,-0.002535,0.00462,0.01035,0.87054,1.571388,True
KVAL008,6,0.501844,Neck,0.06476,0.012015,0.002115,0.0636,0.202787,38.552266,True
KVAL008,7,0.535188,Neck,0.024005,0.002115,0.01197,0.0207,1.710037,19.415136,True
KVAL008,8,0.568511,Neck,0.053188,-0.016935,0.02361,-0.04455,1.432014,38.273423,True
KVAL008,9,0.601844,Neck,0.113848,-0.0027,0.103545,0.04725,1.140868,59.681881,True
KVAL008,10,0.635177,Neck,0.073782,0.02085,0.070755,0.00165,2.639837,36.686142,True
KVAL008,11,0.668511,Neck,0.076358,0.019605,-0.026955,-0.0687,1.484075,54.454574,True
KVAL008,12,0.701833,Neck,0.030356,0.01035,-0.02703,-0.00915,1.2178,28.472524,True
KVAL008,13,0.735166,Neck,0.023794,0.00759,-0.019545,0.01125,0.463019,21.067232,True
KVAL008,14,0.768511,Neck,0.002387,-0.00168,0.00039,-0.00165,0.386476,5.416046,True
KVAL008,15,0.801844,Neck,0.002469,-0.0018,0.00078,-0.0015,0.32181,5.62833,True
KVAL008,16,0.835166,Neck,0.021605,0.00618,0.020025,-0.00525,0.262214,11.609572,True
KVAL008,17,0.868511,Neck,0.017101,0.00714,0.015435,0.0018,0.466196,10.531792,True
KVAL008,18,0.901833,Neck,0.012197,-0.00129,-0.00552,0.0108,0.552484,6.725423,True
KVAL008,19,0.935177,Neck,0.032101,-0.001395,-0.004155,0.0318,0.266118,14.863246,True
KVAL008,20,0.968511,Neck,0.02835,0.00084,-0.00279,0.0282,0.47608,10.263988,True
KVAL008,21,1.001844,Neck,0.002104,-0.00024,-0.002085,0.00015,0.421242,15.068687,True
KVAL008,22,1.035177,Neck,0.002163,-0.000345,-0.00213,0.00015,0.564211,14.794985,True
KVAL008,23,1.068511,Neck,0.037332,0.015255,0.00468,0.03375,0.601805,18.285075,True
KVAL008,24,1.101833,Neck,0.04032,0.02169,-0.00603,0.03345,0.679904,18.705814,True
KVAL008,25,1.135177,Neck,0.020107,0.005985,-0.018795,-0.0039,0.648875,13.348325,True
KVAL008,26,1.1685,Neck,0.008908,-0.00054,-0.00813,-0.0036,0.301376,10.733109,True
KVAL008,27,1.201844,Neck,0.000101,-9e-05,-4.5e-05,0.0,0.133617,4.517372,True
KVAL008,28,1.235166,Neck,0.0,0.0,0.0,0.0,0.001509,7.10394,True
KVAL008,29,1.2685,Neck,0.0,0.0,0.0,0.0,0.599042,10.945466,True
KVAL008,30,1.301833,Neck,0.039936,-0.001395,0.030195,0.0261,0.729992,19.648522,True
KVAL008,31,1.335166,Neck,0.048666,-0.00198,0.02526,0.04155,0.73271,24.2239,True
KVAL008,32,1.3685,Neck,0.018329,3e-05,-0.015705,0.00945,0.88683,14.14629,True
KVAL008,33,1.401833,Neck,0.011685,0.00057,-0.010185,-0.0057,0.281738,15.806706,True
KVAL008,34,1.435166,Neck,0.000911,-0.000135,0.00078,0.00045,0.179782,4.326329,True
KVAL008,35,1.468511,Neck,0.000309,-9e-05,0.000255,0.00015,0.013085,2.957373,True
KVAL008,36,1.501844,Neck,4.5e-05,0.0,4.5e-05,0.0,0.025906,0.379218,True
KVAL008,37,1.535188,Neck,0.001544,0.000345,-0.001305,0.00075,0.029602,10.098989,True
KVAL008,38,1.5685,Neck,0.001934,0.00033,-0.00168,0.0009,0.655812,7.066397,True
KVAL008,39,1.601833,Neck,0.042864,-0.031065,0.02664,0.01275,0.478295,50.745046,True
KVAL008,40,1.635166,Neck,0.032463,-0.028155,-0.011745,0.0111,2.802833,39.96017,True
KVAL008,41,1.668511,Neck,0.151192,0.043965,-0.08424,-0.1176,2.273037,75.263109,True
KVAL008,42,1.701844,Neck,0.12891,0.10341,-0.0636,-0.04335,2.365462,78.364504,True
KVAL008,43,1.735177,Neck,0.054128,0.05103,-0.00354,0.0177,3.073194,33.851849,True
KVAL008,44,1.7685,Neck,0.095251,-0.06663,0.05067,-0.04545,1.066261,73.955463,True
KVAL008,45,1.801833,Neck,0.042569,-0.010305,0.031125,0.02715,2.943116,41.132625,True
KVAL008,46,1.835177,Neck,0.141098,-0.03843,-0.02469,0.1335,2.986743,462.546195,True
KVAL008,47,1.868511,Neck,0.222192,-0.105,-0.01944,0.19485,28.280669,401.691524,True
KVAL008,48,1.901844,Neck,1.744684,0.59043,0.235245,-1.6248,23.926376,987.940387,True
KVAL008,49,1.935188,Neck,1.378918,0.341775,0.034335,-1.33545,38.324154,685.949357,True
KVAL008,50,1.9685,Neck,1.028103,-0.715035,-0.623145,0.39675,22.622738,785.620298,True
KVAL008,51,2.001844,Neck,0.595212,-0.41139,-0.416145,-0.1089,15.566975,381.385515,True
KVAL008,52,2.035166,Neck,0.022838,-0.0081,0.019695,-0.00825,8.816517,251.376237,True
KVAL008,53,2.0685,Neck,0.162491,-0.06987,-0.011505,0.14625,1.559569,132.561836,True
KVAL008,54,2.101833,Neck,0.08964,-0.02292,-0.033075,0.0801,1.671515,42.827054,True
KVAL008,55,2.135177,Neck,0.065819,0.006015,-0.010785,0.06465,1.311052,18.95298,True
KVAL008,56,2.1685,Neck,0.003096,0.0006,-0.00255,0.00165,0.987209,19.06398,True
KVAL008,57,2.201844,Neck,3e-05,0.0,-3e-05,0.0,1.275891,27.855431,True
KVAL008,58,2.235166,Neck,0.082318,0.00621,0.081015,-0.0132,2.493123,26.39189,True
KVAL008,59,2.268511,Neck,0.166185,-0.008655,0.127155,-0.10665,0.838225,65.995658,True
KVAL008,60,2.301833,Neck,0.080431,-0.00774,0.05334,-0.0597,2.184861,30.869936,True
KVAL008,61,2.335177,Neck,0.107905,0.030975,0.09873,0.0306,1.353896,49.833398,True
KVAL008,62,2.3685,Neck,0.139739,-0.0159,0.13647,-0.0255,1.651288,54.110986,True
KVAL008,63,2.401844,Neck,0.057826,-0.04299,0.033825,-0.01875,2.285398,23.783862,True
KVAL008,64,2.435177,Neck,0.052885,-0.01968,-0.014325,-0.04695,0.832824,40.561977,True
KVAL008,65,2.468511,Neck,0.053275,-0.016515,-0.003195,-0.05055,0.792894,70.027085,True
KVAL008,66,2.501833,Neck,9.5e-05,-9e-05,3e-05,0.0,4.592402,38.155903,True
KVAL008,67,2.535177,Neck,0.266825,0.23796,0.037455,0.11475,3.106707,152.982642,True
KVAL008,68,2.5685,Neck,0.207043,0.179445,0.050925,0.08985,5.670282,102.4012,True
KVAL008,69,2.601844,Neck,0.116418,-0.11514,0.00534,-0.01635,3.728797,113.484364,True
KVAL008,70,2.635166,Neck,0.047544,-0.04746,0.00279,0.00045,2.674949,61.951413,True
KVAL008,71,2.668511,Neck,0.12011,0.03348,0.013125,-0.1146,1.861502,68.350185,True
KVAL008,72,2.701833,Neck,0.114679,-0.001995,-0.01362,-0.11385,1.945883,45.447348,True
KVAL008,73,2.735177,Neck,0.065255,-0.053175,-0.02679,-0.0267,1.201517,34.243043,True
KVAL008,74,2.7685,Neck,0.07043,-0.04776,-0.018615,-0.0483,0.467235,18.311628,True
KVAL008,75,2.801833,Neck,0.079847,-0.0567,-0.013395,-0.0546,0.270545,11.233396,True
KVAL008,76,2.835166,Neck,0.087996,-0.062775,-0.020805,-0.05805,0.353016,13.474271,True
KVAL008,77,2.868511,Neck,0.08454,-0.06033,-0.035505,-0.0474,0.732845,30.557736,True
KVAL008,78,2.901844,Neck,0.08625,-0.023745,-0.04878,-0.06705,1.853674,22.857254,True
KVAL008,79,2.935177,Neck,0.103151,0.053115,-0.00813,-0.08805,1.23322,48.847818,True
KVAL008,80,2.968511,Neck,0.083158,0.011235,0.02472,-0.0786,1.461955,41.026149,True
KVAL008,81,3.001844,Neck,0.054738,-0.03267,0.00486,-0.04365,1.579434,20.319606,True
KVAL008,82,3.035166,Neck,0.085304,-0.06438,-0.038145,-0.04095,0.827997,47.476119,True
KVAL008,83,3.068511,Neck,0.094932,-0.06975,-0.03462,-0.0543,1.622632,41.763406,True
KVAL008,84,3.101833,Neck,0.10183,-0.012765,0.04218,-0.0918,2.016685,43.076575,True
KVAL008,85,3.135177,Neck,0.112556,-0.01734,0.0885,-0.06735,1.806805,54.020184,True
KVAL008,86,3.1685,Neck,0.0668,-0.020205,0.05745,0.02745,1.750365,48.396576,True
KVAL008,87,3.201833,Neck,0.02093,-0.01755,-0.0102,-0.0051,1.528731,34.854318,True
KVAL008,88,3.235166,Neck,0.053923,-0.00573,-0.002685,-0.05355,0.667425,33.286043,True
KVAL008,89,3.268511,Neck,0.038987,0.004125,0.012345,-0.03675,0.983524,25.111585,True
KVAL008,90,3.301833,Neck,0.037497,-0.027135,-0.02556,0.00405,1.007071,17.703563,True
KVAL008,91,3.335166,Neck,0.03871,-0.029205,-0.02376,0.009,0.44043,26.811239,True
KVAL008,92,3.368511,Neck,0.01426,-0.00876,-0.00363,0.01065,0.789173,12.621571,True
KVAL008,93,3.401844,Neck,0.029065,0.002055,-0.00444,-0.02865,0.699582,19.161499,True
KVAL008,94,3.435177,Neck,0.034692,0.00285,-0.002265,-0.0345,0.543064,32.98567,True
KVAL008,95,3.468522,Neck,0.010822,-0.009045,-0.00168,0.0057,1.511155,8.352327,True
KVAL008,96,3.501833,Neck,0.068958,-0.017505,-0.026865,0.06105,0.651426,38.84813,True
KVAL008,97,3.535166,Neck,0.045547,0.01176,-0.017895,0.0402,1.114564,20.668597,True
KVAL008,98,3.568511,Neck,0.022187,0.02046,-0.00858,-0.00015,0.91978,22.129895,True
KVAL008,99,3.601844,Neck,0.044283,0.036465,-0.019455,-0.0159,0.807387,30.378518,True
KVAL008,100,3.635177,Neck,0.073602,0.059505,-0.03411,0.0267,1.123811,26.718055,True
KVAL008,101,3.668522,Neck,0.066727,0.01599,-0.0351,0.05445,1.00657,30.654637,True
KVAL008,102,3.701833,Neck,0.028948,0.004155,-0.026655,-0.0105,1.408116,41.012705,True
KVAL008,103,3.735166,Neck,0.08394,0.03495,0.056775,0.051,2.115806,48.690198,True
KVAL008,104,3.7685,Neck,0.116859,0.03309,0.07299,0.08505,1.851187,63.359387,True
KVAL008,105,3.801844,Neck,0.100226,0.01404,-0.06192,0.07755,2.267085,53.182369,True
KVAL008,106,3.835177,Neck,0.08807,-0.010725,-0.068385,0.05445,1.823601,44.397221,True
KVAL008,107,3.868511,Neck,0.031837,0.011685,0.029505,-0.00255,1.650072,48.540641,True
KVAL008,108,3.901833,Neck,0.082003,0.050595,-0.05376,-0.0357,1.966443,37.220213,True
KVAL008,109,3.935166,Neck,0.106938,0.019065,-0.092205,-0.0507,1.236846,54.350183,True
KVAL008,110,3.9685,Neck,0.044425,-0.023505,-0.01767,-0.0333,1.749734,24.359767,True
KVAL008,111,4.001844,Neck,0.032525,-0.028845,-0.007185,0.0132,0.985977,29.217664,True
KVAL008,112,4.035177,Neck,0.024652,-0.001935,0.01476,0.01965,0.605958,19.719422,True
KVAL008,113,4.068511,Neck,0.013344,0.00243,0.01284,-0.0027,0.494414,14.159655,True
KVAL008,114,4.101844,Neck,0.022446,0.006945,-0.01641,0.01365,0.508553,15.652324,True
KVAL008,115,4.135188,Neck,0.021894,0.008235,-0.01971,0.0048,0.58432,15.422723,True
KVAL008,116,4.168511,Neck,0.039962,0.008325,0.01557,0.03585,0.91448,21.717936,True
KVAL008,117,4.201844,Neck,0.068539,0.04821,-0.0051,0.04845,1.09741,7.948709,True
KVAL008,118,4.235188,Neck,0.076631,0.073215,-0.013305,0.0183,0.504751,27.710741,True
KVAL008,119,4.268522,Neck,0.094765,0.063375,0.01749,0.06825,0.750476,31.799878,True
KVAL008,120,4.301855,Neck,0.044246,0.029985,0.008145,0.0315,1.797494,52.654393,True
KVAL008,121,4.3352,Neck,0.078362,0.052035,0.02988,-0.0504,2.785055,94.598173,True
KVAL008,122,4.368533,Neck,0.213906,0.209505,-0.037965,0.02055,5.227671,209.271221,True
KVAL008,123,4.401833,Neck,0.346666,0.250845,-0.22677,0.07635,12.518461,265.444106,True
KVAL008,124,4.435177,Neck,0.741168,-0.125475,0.277395,-0.67575,12.597365,460.728903,True
KVAL008,125,4.4685,Neck,0.558292,-0.042765,0.441405,-0.33915,18.243639,460.691247,True
KVAL008,126,4.501844,Neck,0.543934,0.39066,-0.05337,0.3747,19.188197,317.16288,True
KVAL008,127,4.535166,Neck,0.857989,0.448935,-0.063525,0.7284,6.318024,581.505289,True
KVAL008,128,4.568511,Neck,0.443692,0.095235,-0.33606,0.2736,22.034806,186.036411,True
KVAL008,129,4.601844,Neck,0.726763,-0.30318,-0.466845,-0.46725,10.167538,489.271543,True
KVAL008,130,4.635188,Neck,0.246009,-0.13521,0.139365,-0.15105,12.6887,223.073623,True
KVAL008,131,4.6685,Neck,0.297967,0.10284,0.21627,-0.1773,5.030257,257.255581,True
KVAL008,132,4.701833,Neck,0.129343,0.085905,-0.087525,-0.0411,4.591189,139.182033,True
KVAL008,133,4.735166,Neck,0.21907,-0.075045,-0.03144,-0.2034,4.331338,127.78632,True
KVAL008,134,4.768511,Neck,0.219123,-0.14013,0.045135,-0.1623,4.656731,122.750431,True
KVAL008,135,4.801844,Neck,0.149721,0.017355,0.14451,0.0351,4.612763,90.711163,True
KVAL008,136,4.835177,Neck,0.192537,0.115185,0.15171,-0.02805,1.705086,98.356441,True
KVAL008,137,4.8685,Neck,0.061444,0.041595,0.043725,-0.01155,2.543273,35.708864,True
KVAL008,138,4.901844,Neck,0.033747,0.010485,0.02655,0.018,1.178327,63.111866,True
KVAL008,139,4.935177,Neck,0.0737,-0.03414,0.061095,-0.0231,2.778043,54.916212,True
KVAL008,140,4.968511,Neck,0.169732,-0.0027,0.032085,-0.16665,2.953812,46.908992,True
KVAL008,141,5.001844,Neck,0.189222,0.070005,-0.00717,-0.17565,0.438703,57.957897,True
KVAL008,142,5.035177,Neck,0.151452,0.01545,0.0402,-0.1452,1.898921,12.319816,True
KVAL008,143,5.0685,Neck,0.242119,0.03276,0.107415,-0.2145,0.586164,58.319405,True
KVAL008,144,5.101833,Neck,0.187886,0.02301,0.06426,-0.17505,2.280053,7.031155,True
KVAL008,145,5.135177,Neck,0.100495,0.000195,0.01338,-0.0996,1.038142,43.088356,True
KVAL008,146,5.168511,Neck,0.251087,0.037545,0.11466,-0.2202,2.817706,132.117959,True
KVAL008,147,5.201855,Neck,0.176043,0.15105,-0.08121,-0.03975,7.828772,90.790965,True
KVAL008,148,5.235188,Neck,0.282328,0.060645,-0.173265,0.2145,3.623154,186.425124,True
KVAL008,149,5.268522,Neck,0.080585,-0.0693,-0.018465,0.03675,4.631297,148.567146,True
KVAL008,150,5.301866,Neck,0.061558,0.010785,-0.02838,-0.05355,8.092956,52.85536,True
KVAL008,151,5.3352,Neck,0.499885,-0.03081,0.07344,-0.4935,7.553559,213.317401,True
KVAL008,152,5.368511,Neck,0.551716,-0.04986,0.05139,-0.54705,6.152811,219.95017,True
KVAL008,153,5.401844,Neck,0.098845,-0.01863,-0.021555,-0.09465,7.228211,84.688893,True
KVAL008,154,5.435166,Neck,0.143549,-0.11223,-0.04281,-0.0786,1.480666,101.619304,True
KVAL008,155,5.468511,Neck,0.124089,-0.10497,-0.041805,-0.0513,2.18664,45.29757,True
KVAL008,156,5.501833,Neck,0.004158,0.003795,0.000405,-0.00165,1.861904,33.319474,True
KVAL008,157,5.535166,Neck,4.5e-05,4.5e-05,0.0,0.0,0.062369,27.937129,True
KVAL008,158,5.5685,Neck,0.0,0.0,0.0,0.0,0.000675,0.935539,True
KVAL008,159,5.601844,Neck,0.0,0.0,0.0,0.0,0.0,0.010125,True
KVAL008,160,5.635166,Neck,0.0,0.0,0.0,0.0,0.0,0.003375,True
KVAL008,161,5.6685,Neck,0.0,0.0,0.0,0.0,0.000225,55.663749,True
KVAL008,162,5.701833,Neck,1.5e-05,1.5e-05,0.0,0.0,3.710917,66.473776,True
KVAL008,163,5.735166,Neck,0.247394,-0.01485,-0.11469,0.2187,4.431637,79.094751,True
KVAL008,164,5.768511,Neck,0.295446,0.06789,-0.106725,0.267,2.74941,89.254028,True
KVAL008,165,5.801844,Neck,0.256956,0.10887,0.019905,0.2319,2.130337,141.459532,True
KVAL008,166,5.835166,Neck,0.239907,0.018585,0.02328,0.23805,8.685972,150.463409,True
KVAL008,167,5.868511,Neck,0.804055,0.042375,-0.072585,0.79965,8.877852,279.313906,True
KVAL008,168,5.901833,Neck,0.821578,0.07881,-0.12192,0.80865,10.038295,311.531179,True
KVAL008,169,5.935166,Neck,0.141285,0.00753,-0.050595,0.1317,11.958269,103.186254,True
KVAL008,170,5.9685,Neck,0.05695,0.001035,-0.05397,0.01815,3.169946,167.122669,True
KVAL008,171,6.001844,Neck,0.08373,-0.005805,-0.02949,-0.07815,1.296893,42.696818,True
KVAL008,172,6.035166,Neck,0.044462,-0.030255,0.00987,-0.03105,2.997753,20.053283,True
KVAL008,173,6.068511,Neck,0.237147,0.11325,0.08574,-0.1899,0.790372,133.248117,True
KVAL008,174,6.101833,Neck,0.073802,0.001725,0.01137,-0.0729,5.955219,27.207149,True
KVAL008,175,6.135177,Neck,0.163565,-0.069855,-0.098415,0.1104,1.292909,137.015314,True
KVAL008,176,6.1685,Neck,0.040757,0.02766,-0.02988,-0.0018,3.510986,50.286796,True
KVAL008,177,6.201833,Neck,0.149396,-0.026325,-0.086055,-0.11925,2.498253,55.859153,True
KVAL008,178,6.235166,Neck,0.176869,-0.036885,-0.11337,-0.13065,4.628473,80.888461,True
KVAL008,179,6.2685,Neck,0.414232,-0.226125,-0.024525,-0.3462,5.953236,141.780946,True
KVAL008,180,6.301844,Neck,0.470046,-0.24708,0.10677,-0.38535,5.552044,181.566707,True
KVAL008,181,6.335177,Neck,0.192137,-0.069,0.165135,-0.0699,6.906426,81.666917,True
KVAL008,182,6.3685,Neck,0.152838,-0.08061,0.122295,0.04365,2.612705,71.079167,True
KVAL008,183,6.401844,Neck,0.105673,-0.061545,0.055695,0.0654,5.247415,25.060769,True
KVAL008,184,6.435166,Neck,0.317769,-0.012585,-0.106995,0.29895,4.221105,159.708538,True
