prev_frame,curr_frame,mean_jump_m,max_jump_m,max_jump_joint
59,60,0.0074,0.0267,HIP_RIGHT
60,61,0.005,0.0398,EAR_LEFT
61,62,0.0065,0.0348,EAR_LEFT
62,63,0.0045,0.0273,HIP_RIGHT
63,64,0.0,0.0003,EAR_LEFT
64,65,0.0038,0.0204,EAR_LEFT
65,66,0.0082,0.0347,EAR_LEFT
66,67,0.0086,0.0339,EAR_RIGHT
67,68,0.0002,0.0016,EAR_RIGHT
68,69,0.0125,0.0697,HIP_RIGHT
69,70,0.0181,0.1008,EAR_RIGHT
70,71,0.0169,0.0764,EAR_RIGHT
71,72,0.0046,0.0209,EAR_RIGHT
72,73,0.0176,0.0561,EAR_RIGHT
73,74,0.011,0.0405,EAR_LEFT
74,75,0.01,0.0373,EAR_RIGHT
75,76,0.0098,0.0409,HIP_RIGHT
76,77,0.0085,0.028,HIP_RIGHT
77,78,0.0121,0.0339,FOOT_RIGHT
78,79,0.01,0.0276,NOSE
79,80,0.0107,0.0664,EAR_LEFT
80,81,0.008,0.0436,EAR_LEFT
81,82,0.0068,0.0267,EAR_RIGHT
82,83,0.0012,0.0033,HIP_RIGHT
83,84,0.0068,0.0716,KNEE_RIGHT
84,85,0.0016,0.0057,EAR_RIGHT
85,86,0.0279,0.1211,EAR_LEFT
86,87,0.0043,0.0242,EAR_LEFT
87,88,0.0,0.0,KNEE_RIGHT
88,89,0.0,0.0,PELVIS
89,90,0.0,0.0,PELVIS
90,91,0.0,0.0,PELVIS
91,92,0.0028,0.0124,EAR_RIGHT
92,93,0.0021,0.0114,EAR_RIGHT
93,94,0.0002,0.0012,EAR_RIGHT
94,95,0.0,0.0,PELVIS
95,96,0.0,0.0,PELVIS
96,97,0.0133,0.0464,KNEE_RIGHT
97,98,0.0055,0.0335,EAR_RIGHT
98,99,0.0196,0.0839,EAR_LEFT
99,100,0.0,0.0,PELVIS
100,101,0.002,0.006,NOSE
101,102,0.0057,0.0416,EAR_RIGHT
102,103,0.0,0.0,PELVIS
103,104,0.0023,0.0115,EAR_RIGHT
104,105,0.0,0.0001,EAR_RIGHT
105,106,0.0025,0.0085,EAR_RIGHT
106,107,0.0003,0.0012,EAR_RIGHT
107,108,0.0044,0.0157,EAR_LEFT
108,109,0.0061,0.0376,EAR_RIGHT
109,110,0.0183,0.0642,EAR_LEFT
110,111,0.0051,0.0225,EAR_RIGHT
111,112,0.0069,0.0238,FOOT_RIGHT
112,113,0.0014,0.0061,EAR_RIGHT
113,114,0.0027,0.0126,EAR_RIGHT
114,115,0.0109,0.0358,EAR_LEFT
115,116,0.0013,0.0052,EAR_LEFT
116,117,0.0,0.0,EAR_LEFT
117,118,0.0017,0.0068,EAR_LEFT
118,119,0.0007,0.0025,EAR_RIGHT
119,120,0.0,0.0,KNEE_RIGHT
120,121,0.0017,0.0058,KNEE_RIGHT
121,122,0.0148,0.0359,NOSE
122,123,0.0,0.0001,HIP_RIGHT
123,124,0.0,0.0,PELVIS
124,125,0.0092,0.0261,HIP_RIGHT
125,126,0.0016,0.0055,HIP_RIGHT
126,127,0.0119,0.0284,FOOT_LEFT
127,128,0.0044,0.0129,FOOT_LEFT
128,129,0.0104,0.0316,EAR_RIGHT
129,130,0.0073,0.028,EAR_RIGHT
130,131,0.0005,0.0021,EAR_RIGHT
131,132,0.0164,0.0983,EAR_LEFT
132,133,0.0062,0.0253,EAR_LEFT
133,134,0.0107,0.0264,EAR_RIGHT
134,135,0.0052,0.0159,KNEE_RIGHT
135,136,0.0024,0.008,HIP_RIGHT
136,137,0.0029,0.0087,HIP_RIGHT
137,138,0.0111,0.0487,EAR_LEFT
138,139,0.0092,0.0415,EAR_LEFT
139,140,0.0164,0.0907,EAR_RIGHT
140,141,0.0007,0.0037,EAR_RIGHT
141,142,0.0,0.0,PELVIS
142,143,0.005,0.0251,EAR_RIGHT
143,144,0.0,0.0,PELVIS
144,145,0.0,0.0,EYE_RIGHT
145,146,0.0031,0.0111,EAR_RIGHT
146,147,0.0113,0.0495,EAR_RIGHT
147,148,0.0087,0.0345,FOOT_RIGHT
148,149,0.0105,0.038,NOSE
149,150,0.0,0.0001,NOSE
150,151,0.0435,0.2092,HEAD
151,152,0.0007,0.0037,EAR_RIGHT
152,153,0.0191,0.0927,EAR_LEFT
153,154,0.0176,0.1272,EAR_LEFT
154,155,0.0026,0.0176,NOSE
155,156,0.0162,0.1,EAR_LEFT
156,157,0.0117,0.061,EAR_RIGHT
157,158,0.0084,0.0704,EAR_LEFT
158,159,0.0087,0.0724,EAR_RIGHT
159,160,0.0146,0.1057,EAR_LEFT
160,161,0.0098,0.0585,EAR_RIGHT
161,162,0.0077,0.0397,EAR_RIGHT
162,163,0.0,0.0,PELVIS
163,164,0.0001,0.0012,EAR_RIGHT
164,165,0.016,0.1051,EAR_LEFT
165,166,0.0059,0.0284,EAR_RIGHT
166,167,0.0244,0.1728,HEAD
167,168,0.0087,0.0749,EAR_LEFT
168,169,0.0171,0.0789,EAR_RIGHT
169,170,0.0178,0.1259,EAR_RIGHT
170,171,0.0042,0.0256,NOSE
171,172,0.001,0.0065,EAR_RIGHT
172,173,0.0023,0.0183,NOSE
173,174,0.0073,0.0348,NOSE
174,175,0.0054,0.0213,NOSE
175,176,0.0096,0.0754,EAR_LEFT
176,177,0.0084,0.0688,EAR_LEFT
177,178,0.0024,0.0158,NOSE
178,179,0.0006,0.0064,NOSE
179,180,0.0,0.0001,EAR_RIGHT
180,181,0.0,0.0,PELVIS
181,182,0.0167,0.1007,EAR_RIGHT
182,183,0.0017,0.0112,NOSE
183,184,0.0056,0.0295,NOSE
184,185,0.0072,0.0527,EAR_LEFT
185,186,0.0198,0.1244,EAR_RIGHT
186,187,0.008,0.074,EAR_LEFT
187,188,0.0036,0.0282,NOSE
188,189,0.0005,0.0031,EAR_RIGHT
189,190,0.0088,0.0831,EAR_RIGHT
190,191,0.0126,0.0898,NOSE
191,192,0.0105,0.0654,EAR_LEFT
192,193,0.0065,0.0568,NOSE
193,194,0.0146,0.0736,NOSE
194,195,0.0133,0.0604,NOSE
195,196,0.006,0.0278,NOSE
196,197,0.0181,0.0723,ANKLE_LEFT
197,198,0.0156,0.0694,ANKLE_LEFT
198,199,0.0064,0.0201,NOSE
199,200,0.0087,0.0302,HEAD
200,201,0.0068,0.0247,NOSE
201,202,0.004,0.0135,NOSE
202,203,0.0085,0.0269,HEAD
203,204,0.0068,0.0516,EAR_RIGHT
204,205,0.012,0.0413,EAR_LEFT
205,206,0.0002,0.0016,EAR_RIGHT
206,207,0.0043,0.0363,EAR_RIGHT
207,208,0.0376,0.2141,EAR_LEFT
208,209,0.0021,0.0111,EAR_RIGHT
209,210,0.0377,0.1868,EAR_RIGHT
210,211,0.0289,0.0849,EAR_RIGHT
211,212,0.0246,0.0907,NOSE
212,213,0.0049,0.0156,BICEPS_RIGHT
213,214,0.018,0.0584,NOSE
214,215,0.0101,0.0392,BICEPS_RIGHT
215,216,0.0043,0.0152,NOSE
216,217,0.0063,0.0169,BICEPS_RIGHT
217,218,0.0077,0.0333,FOOT_RIGHT
218,219,0.0016,0.0066,BACK_RIGHT
219,220,0.0,0.0,NOSE
220,221,0.0057,0.0217,FOOT_RIGHT
221,222,0.0082,0.0402,HEAD
222,223,0.0038,0.0132,EAR_LEFT
223,224,0.0,0.0,PELVIS
224,225,0.0086,0.0218,KNEE_RIGHT
225,226,0.0045,0.0113,BICEPS_LEFT
226,227,0.0032,0.0135,EAR_LEFT
227,228,0.0024,0.0089,EAR_LEFT
228,229,0.0033,0.0077,EAR_LEFT
229,230,0.0009,0.0032,KNEE_RIGHT
230,231,0.009,0.0518,FOOT_RIGHT
231,232,0.0032,0.0164,NOSE
232,233,0.0066,0.0263,HEAD
233,234,0.0019,0.0094,EAR_RIGHT
234,235,0.0046,0.0177,NOSE
235,236,0.0036,0.0134,HEAD
236,237,0.0039,0.0175,EAR_LEFT
237,238,0.0079,0.0522,HIP_RIGHT
238,239,0.0085,0.0454,KNEE_RIGHT
239,240,0.005,0.0231,EAR_RIGHT
240,241,0.0,0.0001,EAR_RIGHT
241,242,0.0057,0.0299,KNEE_RIGHT
242,243,0.0061,0.0331,KNEE_RIGHT
243,244,0.0059,0.0266,EAR_LEFT
244,245,0.001,0.0028,NOSE
245,246,0.0068,0.042,EAR_RIGHT
246,247,0.0115,0.0554,FOOT_RIGHT
247,248,0.013,0.052,EAR_LEFT
248,249,0.0119,0.0401,NOSE
249,250,0.0043,0.0146,EAR_LEFT
250,251,0.0128,0.0594,EAR_RIGHT
251,252,0.0008,0.0035,EAR_RIGHT
252,253,0.0034,0.0158,EAR_RIGHT
253,254,0.0159,0.0775,HEAD
254,255,0.0061,0.0309,FOOT_RIGHT
255,256,0.0051,0.0168,HIP_RIGHT
256,257,0.0066,0.0379,EAR_LEFT
257,258,0.0121,0.0631,EAR_LEFT
258,259,0.0093,0.0506,NOSE
259,260,0.0044,0.0182,EAR_LEFT
260,261,0.0041,0.0133,EAR_RIGHT
261,262,0.009,0.0497,FOOT_RIGHT
262,263,0.003,0.0123,KNEE_RIGHT
263,264,0.0029,0.0126,KNEE_RIGHT
264,265,0.0058,0.0172,ANKLE_LEFT
265,266,0.0004,0.0014,NOSE
266,267,0.0,0.0001,KNEE_RIGHT
267,268,0.0,0.0,KNEE_RIGHT
268,269,0.0,0.0,PELVIS
269,270,0.0,0.0,PELVIS
270,271,0.0151,0.0709,NOSE
271,272,0.0127,0.0387,WRIST_LEFT
272,273,0.3505,0.8954,HIP_RIGHT
273,274,0.0025,0.0074,SHOULDER_RIGHT
274,275,0.0001,0.0001,EAR_RIGHT
275,276,0.0608,0.3648,SHOULDER_RIGHT
276,277,0.0201,0.0679,ELBOW_RIGHT
277,278,0.0154,0.0639,NOSE
278,279,0.0109,0.0367,ELBOW_RIGHT
279,280,0.0134,0.0544,BICEPS_LEFT
280,281,0.0334,0.1041,ANKLE_LEFT
281,282,0.0857,0.3479,FOOT_LEFT
282,283,0.0665,0.3244,KNEE_LEFT
283,284,0.0042,0.0237,KNEE_RIGHT
284,285,0.0783,0.1767,KNEE_RIGHT
285,286,0.0258,0.0846,KNEE_LEFT
286,287,0.0359,0.1056,ANKLE_LEFT
287,288,0.0143,0.0392,FOOT_LEFT
288,289,0.0309,0.1335,ANKLE_LEFT
289,290,0.0265,0.0828,NOSE
290,291,0.057,0.259,KNEE_RIGHT
291,292,0.0231,0.1178,HIP_RIGHT
292,293,0.016,0.0992,HIP_RIGHT
293,294,0.0088,0.0405,HIP_RIGHT
294,295,0.0,0.0,KNEE_RIGHT
295,296,0.0,0.0,HIP_RIGHT
296,297,0.0223,0.0589,WRIST_LEFT
297,298,0.0129,0.0372,WRIST_LEFT
298,299,0.0132,0.0296,NOSE
299,300,0.0027,0.0186,HIP_RIGHT
300,301,0.0293,0.0687,NOSE
301,302,0.0051,0.039,HIP_RIGHT
302,303,0.007,0.0137,WRIST_LEFT
303,304,0.017,0.0474,BACK_LEFT
304,305,0.0119,0.0238,CLAVICLE_RIGHT
305,306,0.0221,0.0542,KNEE_RIGHT
306,307,0.0187,0.045,KNEE_LEFT
307,308,0.0158,0.0599,KNEE_RIGHT
308,309,0.0703,0.2116,KNEE_LEFT
309,310,0.0016,0.0068,HIP_RIGHT
310,311,0.0007,0.0033,HIP_RIGHT
311,312,0.0014,0.0063,HIP_RIGHT
312,313,0.0,0.0,PELVIS
313,314,0.0009,0.0038,HIP_RIGHT
314,315,0.0002,0.001,HIP_RIGHT
315,316,0.0001,0.0003,HIP_RIGHT
316,317,0.0,0.0,PELVIS
317,318,0.0008,0.0039,HIP_RIGHT
318,319,0.0651,0.1616,NOSE
319,320,0.0646,0.1312,NOSE
320,321,0.041,0.1183,HIP_RIGHT
321,322,0.0581,0.1193,HIP_RIGHT
322,323,0.0417,0.1344,EYE_RIGHT
323,324,0.0004,0.0014,EAR_RIGHT
324,325,0.0,0.0001,SHOULDER_RIGHT
325,326,0.0,0.0,PELVIS
326,327,0.0215,0.084,EAR_RIGHT
327,328,0.0004,0.0019,BACK_RIGHT
328,329,0.0005,0.0019,BACK_RIGHT
329,330,0.0081,0.0267,CLAVICLE_RIGHT
330,331,0.0084,0.0236,CLAVICLE_RIGHT
331,332,0.0042,0.0144,CLAVICLE_RIGHT
332,333,0.0082,0.0251,NOSE
333,334,0.0001,0.0002,SHOULDER_RIGHT
334,335,0.0032,0.009,NOSE
335,336,0.0004,0.0012,CLAVICLE_RIGHT
336,337,0.0045,0.0119,NOSE
337,338,0.0,0.0001,EAR_RIGHT
338,339,0.0008,0.0035,BACK_RIGHT
339,340,0.0103,0.065,EAR_LEFT
340,341,0.0006,0.0026,BACK_RIGHT
341,342,0.0104,0.0489,EAR_RIGHT
342,343,0.0036,0.0097,BACK_RIGHT
343,344,0.0046,0.0192,EAR_LEFT
344,345,0.0034,0.0137,EAR_RIGHT
345,346,0.0084,0.0317,EAR_RIGHT
346,347,0.0031,0.0092,EAR_RIGHT
347,348,0.0,0.0,WRIST_RIGHT
348,349,0.0173,0.0632,NOSE
349,350,0.0142,0.0498,NOSE
350,351,0.0114,0.0707,EYE_RIGHT
351,352,0.0152,0.065,EAR_LEFT
352,353,0.0101,0.0313,NOSE
353,354,0.0131,0.0493,EAR_LEFT
354,355,0.0122,0.0446,NOSE
355,356,0.0133,0.0378,EAR_RIGHT
356,357,0.0037,0.0086,BACK_LEFT
357,358,0.0105,0.0246,EAR_RIGHT
358,359,0.002,0.0069,KNEE_RIGHT
359,360,0.0457,0.2604,EAR_LEFT
360,361,0.0037,0.0098,EAR_LEFT
361,362,0.0333,0.1622,EAR_RIGHT
362,363,0.0195,0.0604,EAR_LEFT
363,364,0.0308,0.0802,EAR_RIGHT
364,365,0.0002,0.001,EAR_RIGHT
365,366,0.0345,0.1522,EAR_LEFT
366,367,0.0061,0.0365,EAR_RIGHT
367,368,0.0204,0.0791,EAR_RIGHT
368,369,0.0013,0.0037,BICEPS_LEFT
369,370,0.0477,0.2696,EAR_RIGHT
370,371,0.0001,0.0004,EAR_RIGHT
371,372,0.0164,0.0718,EAR_RIGHT
372,373,0.0123,0.0502,NOSE
373,374,0.0145,0.0651,EAR_RIGHT
374,375,0.0023,0.0201,EAR_RIGHT
375,376,0.0,0.0003,EAR_RIGHT
376,377,0.0238,0.1375,EAR_RIGHT
377,378,0.0002,0.0009,EYE_RIGHT
378,379,0.0031,0.0181,EAR_RIGHT
379,380,0.0044,0.0278,EAR_RIGHT
380,381,0.014,0.027,NOSE
381,382,0.0032,0.0199,EAR_RIGHT
382,383,0.012,0.0608,EAR_RIGHT
383,384,0.0028,0.0253,EYE_RIGHT
384,385,0.0007,0.0086,EAR_RIGHT
385,386,0.0017,0.0202,EAR_RIGHT
386,387,0.0001,0.0003,EAR_LEFT
387,388,0.0089,0.0449,EAR_RIGHT
388,389,0.0045,0.0365,EAR_RIGHT
389,390,0.0031,0.0282,EAR_RIGHT
390,391,0.0088,0.0349,EAR_RIGHT
391,392,0.0027,0.0335,EAR_RIGHT
392,393,0.0072,0.0851,EAR_RIGHT
393,394,0.0004,0.0047,EAR_RIGHT
394,395,0.0037,0.0176,EAR_LEFT
395,396,0.0035,0.0341,EYE_RIGHT
396,397,0.013,0.0804,EAR_RIGHT
397,398,0.0001,0.0009,EAR_LEFT
398,399,0.0014,0.012,EAR_RIGHT
399,400,0.0015,0.0104,EAR_LEFT
400,401,0.0012,0.0076,EAR_LEFT
401,402,0.012,0.0483,EAR_RIGHT
402,403,0.0105,0.0641,EAR_LEFT
403,404,0.0027,0.0217,EAR_RIGHT
404,405,0.005,0.0195,EAR_RIGHT
405,406,0.0037,0.0204,EAR_RIGHT
406,407,0.0035,0.025,EAR_RIGHT
407,408,0.0053,0.0137,EAR_RIGHT
408,409,0.0039,0.0221,EAR_RIGHT
409,410,0.0002,0.0009,EAR_RIGHT
410,411,0.0106,0.0453,EAR_RIGHT
411,412,0.011,0.0335,EAR_RIGHT
412,413,0.0142,0.0371,ELBOW_LEFT
413,414,0.01,0.035,CLAVICLE_RIGHT
414,415,0.0165,0.0618,EAR_RIGHT
415,416,0.0113,0.0324,EAR_LEFT
416,417,0.0162,0.0841,EAR_LEFT
417,418,0.0419,0.1098,NOSE
418,419,0.0241,0.0811,NOSE
419,420,0.0112,0.0434,EYE_RIGHT
420,421,0.0075,0.0187,EYE_RIGHT
421,422,0.0047,0.0127,EYE_RIGHT
422,423,0.0081,0.02,EAR_LEFT
423,424,0.0087,0.0195,NOSE
424,425,0.0147,0.064,EAR_RIGHT
425,426,0.0191,0.0829,EAR_RIGHT
426,427,0.0132,0.063,EYE_RIGHT
427,428,0.011,0.0545,EAR_RIGHT
428,429,0.0136,0.0521,EAR_RIGHT
429,430,0.0067,0.0286,EAR_RIGHT
430,431,0.014,0.0774,EAR_LEFT
431,432,0.0138,0.1085,EAR_RIGHT
432,433,0.0074,0.0436,KNEE_RIGHT
433,434,0.0155,0.0755,EYE_RIGHT
434,435,0.0095,0.0514,EAR_LEFT
435,436,0.0069,0.0361,EAR_RIGHT
436,437,0.0049,0.0195,EAR_RIGHT
437,438,0.0084,0.0249,EAR_RIGHT
438,439,0.0212,0.1228,EYE_RIGHT
439,440,0.0043,0.0137,EAR_RIGHT
440,441,0.0068,0.0184,FOOT_RIGHT
441,442,0.0033,0.018,EAR_RIGHT
442,443,0.0099,0.0555,EAR_RIGHT
443,444,0.0053,0.0246,EAR_RIGHT
444,445,0.0134,0.0719,EAR_LEFT
445,446,0.0175,0.0772,EAR_LEFT
446,447,0.0102,0.0643,EAR_LEFT
447,448,0.0001,0.0004,HIP_RIGHT
448,449,0.0,0.0,EYE_RIGHT
449,450,0.0,0.0,EAR_LEFT
450,451,0.0,0.0,PELVIS
451,452,0.0,0.0,PELVIS
452,453,0.0,0.0,PELVIS
453,454,0.0,0.0,PELVIS
454,455,0.0254,0.191,EAR_RIGHT
455,456,0.0016,0.007,EAR_RIGHT
456,457,0.0434,0.1161,EYE_RIGHT
457,458,0.0139,0.0442,EYE_RIGHT
458,459,0.0083,0.0288,FOOT_RIGHT
459,460,0.0089,0.0307,CLAVICLE_RIGHT
460,461,0.0091,0.0222,CLAVICLE_RIGHT
461,462,0.0,0.0002,HIP_RIGHT
462,463,0.0304,0.1097,ELBOW_LEFT
463,464,0.0181,0.066,ELBOW_LEFT
464,465,0.0093,0.0641,EAR_RIGHT
465,466,0.0,0.0001,HIP_RIGHT
466,467,0.0,0.0,HIP_RIGHT
467,468,0.0,0.0,HIP_RIGHT
468,469,0.0,0.0,PELVIS
469,470,0.0397,0.088,NOSE
470,471,0.0171,0.1471,EAR_RIGHT
471,472,0.0023,0.0115,CLAVICLE_RIGHT
472,473,0.0452,0.1419,EAR_RIGHT
473,474,0.0116,0.0527,EAR_RIGHT
474,475,0.0563,0.4419,EAR_RIGHT
475,476,0.0003,0.0031,ELBOW_RIGHT
476,477,0.0,0.0004,ELBOW_RIGHT
477,478,0.0004,0.0035,ELBOW_RIGHT
478,479,0.0546,0.1934,ELBOW_RIGHT
479,480,0.0471,0.2875,EAR_RIGHT
480,481,0.0136,0.0641,NOSE
481,482,0.0268,0.2017,EAR_RIGHT
482,483,0.0244,0.1346,EAR_RIGHT
483,484,0.0171,0.1268,SHOULDER_RIGHT
484,485,0.0031,0.0103,SHOULDER_RIGHT
485,486,0.0128,0.0278,CLAVICLE_RIGHT
486,487,0.0227,0.0554,ANKLE_RIGHT
487,488,0.0071,0.0275,NOSE
488,489,0.0216,0.0695,ELBOW_RIGHT
489,490,0.0001,0.0006,HIP_RIGHT
490,491,0.0071,0.0248,NOSE
491,492,0.0068,0.0429,CLAVICLE_RIGHT
492,493,0.001,0.0048,CLAVICLE_RIGHT
493,494,0.0005,0.0023,CLAVICLE_RIGHT
494,495,0.0,0.0001,HIP_RIGHT
495,496,0.0059,0.0333,CLAVICLE_RIGHT
496,497,0.0001,0.0004,HIP_RIGHT
497,498,0.0201,0.068,NOSE
498,499,0.0001,0.0005,HIP_RIGHT
499,500,0.0,0.0,NOSE
500,501,0.0,0.0,PELVIS
501,502,0.0,0.0,PELVIS
502,503,0.0,0.0,PELVIS
503,504,0.0,0.0,PELVIS
504,505,0.0,0.0,PELVIS
505,506,0.0047,0.0181,NOSE
506,507,0.0002,0.0006,EAR_RIGHT
507,508,0.0,0.0001,CLAVICLE_RIGHT
508,509,0.0,0.0,PELVIS
509,510,0.0001,0.0001,CLAVICLE_RIGHT
510,511,0.0138,0.0528,NOSE
511,512,0.0001,0.0005,NOSE
512,513,0.0001,0.0002,NOSE
513,514,0.0,0.0,NOSE
514,515,0.0059,0.0208,NOSE
515,516,0.002,0.009,HIP_RIGHT
516,517,0.0013,0.0046,HIP_RIGHT
517,518,0.0,0.0,PELVIS
518,519,0.0,0.0001,HIP_RIGHT
519,520,0.0,0.0,PELVIS
520,521,0.017,0.0487,NOSE
521,522,0.0002,0.0014,HIP_RIGHT
522,523,0.0035,0.0213,HIP_RIGHT
523,524,0.0051,0.0172,FOOT_RIGHT
524,525,0.0004,0.0025,SHOULDER_RIGHT
525,526,0.0047,0.0166,EAR_RIGHT
526,527,0.0032,0.0151,HIP_RIGHT
527,528,0.0001,0.0007,HIP_RIGHT
528,529,0.0156,0.0965,EAR_RIGHT
529,530,0.0043,0.0252,EAR_RIGHT
530,531,0.0002,0.0008,HIP_RIGHT
531,532,0.0,0.0,PELVIS
532,533,0.0,0.0,PELVIS
533,534,0.0011,0.0048,EAR_RIGHT
534,535,0.0,0.0001,EAR_RIGHT
535,536,0.0001,0.0004,EAR_RIGHT
