prev_frame,curr_frame,mean_jump_m,max_jump_m,max_jump_joint
54,55,0.0,0.0,PELVIS
55,56,0.0294,0.0965,WRIST_LEFT
56,57,0.0215,0.065,CLAVICLE_RIGHT
57,58,0.0118,0.0437,CLAVICLE_RIGHT
58,59,0.4735,0.9114,HIP_RIGHT
59,60,0.0907,0.3169,BICEPS_LEFT
60,61,0.638,1.8241,NOSE
66,67,0.0103,0.0286,FOOT_LEFT
67,68,0.028,0.0553,EAR_RIGHT
68,69,0.0088,0.0256,BICEPS_LEFT
69,70,0.0146,0.0298,NOSE
70,71,0.0075,0.018,EAR_RIGHT
71,72,0.0071,0.0183,KNEE_RIGHT
72,73,0.0086,0.0244,HIP_RIGHT
73,74,0.0108,0.0256,EAR_LEFT
74,75,0.0067,0.0196,EAR_LEFT
75,76,0.0215,0.0823,ELBOW_LEFT
76,77,0.0159,0.0482,WRIST_LEFT
77,78,0.0065,0.0187,BICEPS_RIGHT
78,79,0.0065,0.0216,EAR_RIGHT
79,80,0.0262,0.1094,WRIST_LEFT
80,81,0.0102,0.0407,WRIST_LEFT
81,82,0.0032,0.013,SHOULDER_RIGHT
82,83,0.0119,0.0339,EYE_RIGHT
83,84,0.0053,0.0202,EAR_RIGHT
84,85,0.0787,0.2574,EAR_RIGHT
85,86,0.026,0.1182,EAR_RIGHT
86,87,0.0002,0.0006,NOSE
87,88,0.0231,0.0604,EAR_RIGHT
88,89,0.0164,0.0389,NOSE
89,90,0.0306,0.1162,EAR_RIGHT
90,91,0.0274,0.0921,EAR_RIGHT
91,92,0.0237,0.1146,EAR_LEFT
92,93,0.0155,0.0518,EAR_RIGHT
93,94,0.0003,0.0007,EAR_RIGHT
94,95,0.0001,0.0002,HIP_RIGHT
95,96,0.0181,0.0557,EAR_LEFT
96,97,0.0151,0.0552,NOSE
97,98,0.0066,0.0223,NOSE
98,99,0.008,0.0259,NOSE
99,100,0.0,0.0,PELVIS
100,101,0.0001,0.0004,KNEE_RIGHT
101,102,0.0041,0.0082,BICEPS_LEFT
102,103,0.0322,0.2702,SHOULDER_RIGHT
103,104,0.0248,0.1603,SHOULDER_RIGHT
104,105,0.0363,0.2304,EYE_RIGHT
105,106,0.0301,0.1223,ELBOW_RIGHT
106,107,0.0212,0.0633,KNEE_RIGHT
107,108,0.0252,0.0956,EAR_LEFT
108,109,0.0292,0.1123,EAR_RIGHT
109,110,0.0263,0.0806,HIP_RIGHT
110,111,0.0325,0.0847,EYE_RIGHT
111,112,0.0028,0.0085,NOSE
112,113,0.0202,0.0625,EAR_RIGHT
113,114,0.0145,0.0465,EAR_RIGHT
114,115,0.0048,0.0186,EAR_RIGHT
115,116,0.0041,0.0095,WRIST_LEFT
116,117,0.0128,0.0328,EAR_LEFT
117,118,0.018,0.0743,EYE_RIGHT
118,119,0.002,0.0143,EAR_RIGHT
119,120,0.0067,0.029,EAR_RIGHT
120,121,0.006,0.0373,EAR_RIGHT
121,122,0.0117,0.0562,EAR_LEFT
122,123,0.0081,0.0322,EAR_RIGHT
123,124,0.0054,0.0314,EAR_LEFT
124,125,0.0039,0.0266,EAR_RIGHT
125,126,0.0167,0.0626,EAR_LEFT
126,127,0.0026,0.0063,NOSE
127,128,0.0,0.0,EAR_RIGHT
128,129,0.0,0.0,PELVIS
129,130,0.0251,0.1262,EAR_RIGHT
130,131,0.0007,0.003,EAR_RIGHT
131,132,0.0622,0.2305,EYE_RIGHT
132,133,0.0268,0.0695,NOSE
133,134,0.0124,0.0373,CLAVICLE_RIGHT
134,135,0.0117,0.0328,EAR_RIGHT
135,136,0.0175,0.0608,WRIST_LEFT
136,137,0.0126,0.0326,EAR_RIGHT
137,138,0.0002,0.0005,SHOULDER_RIGHT
138,139,0.016,0.039,NOSE
139,140,0.0158,0.0554,EAR_RIGHT
140,141,0.0012,0.0034,BICEPS_LEFT
141,142,0.0017,0.0086,EAR_RIGHT
142,143,0.0222,0.1862,EAR_RIGHT
143,144,0.0015,0.0145,EAR_RIGHT
144,145,0.0077,0.0794,EAR_RIGHT
145,146,0.0,0.0001,EAR_RIGHT
146,147,0.0,0.0,PELVIS
147,148,0.0015,0.0144,EAR_RIGHT
148,149,0.0211,0.1034,EAR_RIGHT
149,150,0.0099,0.0393,EAR_RIGHT
150,151,0.0001,0.0003,EAR_RIGHT
151,152,0.0,0.0001,EAR_RIGHT
152,153,0.0092,0.0573,EAR_RIGHT
153,154,0.0063,0.0144,NOSE
154,155,0.0111,0.0687,EAR_RIGHT
155,156,0.0213,0.2235,EAR_RIGHT
156,157,0.0166,0.1225,EAR_RIGHT
157,158,0.0097,0.0346,EAR_RIGHT
158,159,0.026,0.0839,WRIST_LEFT
159,160,0.0114,0.0356,HIP_RIGHT
160,161,0.0236,0.1477,WRIST_LEFT
161,162,0.0406,0.1374,WRIST_LEFT
162,163,0.009,0.0418,WRIST_LEFT
163,164,0.0342,0.1201,EAR_RIGHT
164,165,0.0208,0.0741,EAR_RIGHT
165,166,0.0094,0.0247,WRIST_LEFT
166,167,0.0117,0.0534,EAR_RIGHT
167,168,0.0145,0.0822,HIP_RIGHT
168,169,0.0041,0.0174,BICEPS_RIGHT
169,170,0.0136,0.0544,FOOT_LEFT
170,171,0.0107,0.0488,EAR_LEFT
171,172,0.0053,0.0265,HIP_RIGHT
172,173,0.0166,0.0534,WRIST_LEFT
173,174,0.0,0.0001,SHOULDER_RIGHT
174,175,0.0,0.0,ELBOW_RIGHT
175,176,0.0,0.0,PELVIS
176,177,0.0,0.0,PELVIS
177,178,0.0177,0.0803,HIP_RIGHT
178,179,0.0138,0.08,HIP_RIGHT
179,180,0.0027,0.0148,BACK_RIGHT
180,181,0.0114,0.0348,BACK_RIGHT
181,182,0.0197,0.0566,HIP_RIGHT
182,183,0.011,0.0529,EAR_RIGHT
183,184,0.0146,0.0631,EAR_RIGHT
184,185,0.0111,0.043,EAR_RIGHT
185,186,0.0109,0.0433,EAR_RIGHT
186,187,0.0114,0.0321,EAR_RIGHT
187,188,0.0054,0.0173,NOSE
188,189,0.01,0.0305,WRIST_LEFT
189,190,0.0136,0.0472,CLAVICLE_RIGHT
190,191,0.0086,0.0305,EAR_RIGHT
191,192,0.0051,0.0209,NOSE
192,193,0.0,0.0,PELVIS
193,194,0.0038,0.0218,WRIST_LEFT
194,195,0.0073,0.0244,WRIST_LEFT
195,196,0.0064,0.018,WRIST_LEFT
196,197,0.0047,0.0151,NOSE
197,198,0.0052,0.0159,EAR_RIGHT
198,199,0.0097,0.0171,EAR_LEFT
199,200,0.0081,0.0167,EAR_LEFT
200,201,0.0308,0.1024,ANKLE_LEFT
201,202,0.032,0.1082,EYE_RIGHT
202,203,0.0335,0.0735,FOOT_RIGHT
203,204,0.0225,0.057,NOSE
204,205,0.0185,0.0609,BACK_RIGHT
205,206,0.0237,0.0532,HIP_RIGHT
206,207,0.0847,0.1995,FOOT_RIGHT
207,208,0.0681,0.1856,ANKLE_LEFT
213,214,0.0409,0.1542,ANKLE_LEFT
214,215,0.0298,0.1089,EAR_RIGHT
215,216,0.0405,0.1402,ANKLE_LEFT
216,217,0.027,0.1381,ANKLE_LEFT
217,218,0.041,0.1451,FOOT_LEFT
218,219,0.0142,0.0371,KNEE_RIGHT
219,220,0.012,0.0472,ANKLE_LEFT
220,221,0.0062,0.0246,ANKLE_LEFT
221,222,0.0157,0.058,FOOT_LEFT
222,223,0.0377,0.1885,FOOT_LEFT
223,224,0.006,0.0177,BICEPS_LEFT
224,225,0.014,0.0499,KNEE_RIGHT
225,226,0.0177,0.1497,EAR_RIGHT
226,227,0.0419,0.2222,EAR_LEFT
227,228,0.0715,0.5668,EAR_RIGHT
228,229,0.0001,0.0006,EAR_RIGHT
229,230,0.0433,0.3811,EAR_RIGHT
230,231,0.0005,0.0024,EAR_RIGHT
231,232,0.0098,0.0555,KNEE_RIGHT
232,233,0.0059,0.0195,KNEE_RIGHT
233,234,0.0003,0.0011,KNEE_RIGHT
234,235,0.0111,0.1084,HIP_RIGHT
235,236,0.0028,0.0104,KNEE_RIGHT
236,237,0.0009,0.0037,HIP_RIGHT
237,238,0.0029,0.0114,HIP_RIGHT
238,239,0.003,0.01,HIP_RIGHT
239,240,0.002,0.0064,HIP_RIGHT
240,241,0.0012,0.0045,HIP_RIGHT
241,242,0.0102,0.0263,SHOULDER_RIGHT
242,243,0.0129,0.0563,EAR_LEFT
243,244,0.0131,0.0527,EAR_LEFT
244,245,0.0001,0.0004,HIP_RIGHT
245,246,0.0,0.0,HIP_RIGHT
246,247,0.0119,0.0645,HIP_RIGHT
247,248,0.0001,0.0003,HIP_RIGHT
248,249,0.0326,0.1195,EAR_RIGHT
249,250,0.0058,0.0185,EAR_RIGHT
250,251,0.0052,0.0169,HIP_RIGHT
251,252,0.0037,0.011,EAR_RIGHT
252,253,0.0057,0.0185,HIP_RIGHT
253,254,0.0016,0.0057,KNEE_RIGHT
254,255,0.0097,0.0777,EAR_RIGHT
255,256,0.0001,0.0007,EAR_RIGHT
256,257,0.0091,0.0749,EAR_RIGHT
257,258,0.0002,0.0008,EAR_RIGHT
258,259,0.0185,0.0827,EAR_RIGHT
259,260,0.0008,0.003,EAR_RIGHT
260,261,0.0085,0.0191,NOSE
261,262,0.0202,0.1307,EAR_LEFT
262,263,0.007,0.044,EAR_RIGHT
263,264,0.019,0.0776,EAR_RIGHT
264,265,0.0353,0.2657,HIP_RIGHT
265,266,0.014,0.0946,EAR_LEFT
266,267,0.0117,0.074,EAR_RIGHT
267,268,0.0287,0.202,EAR_LEFT
268,269,0.0214,0.1346,EAR_LEFT
269,270,0.0146,0.0706,EAR_RIGHT
270,271,0.0141,0.1424,EAR_RIGHT
271,272,0.0142,0.1126,EAR_LEFT
272,273,0.0118,0.1085,EAR_RIGHT
273,274,0.0028,0.0198,EAR_RIGHT
274,275,0.0152,0.076,EYE_RIGHT
275,276,0.0122,0.1011,EAR_LEFT
276,277,0.0001,0.0006,HIP_RIGHT
277,278,0.0155,0.071,EAR_LEFT
278,279,0.0157,0.047,HIP_RIGHT
279,280,0.0117,0.0413,EAR_RIGHT
280,281,0.0117,0.0335,KNEE_RIGHT
281,282,0.009,0.0437,KNEE_RIGHT
282,283,0.0019,0.0128,EAR_RIGHT
283,284,0.0078,0.026,EAR_RIGHT
284,285,0.0,0.0001,EAR_RIGHT
285,286,0.0,0.0,PELVIS
286,287,0.0,0.0,PELVIS
287,288,0.0066,0.0451,EAR_RIGHT
288,289,0.0335,0.1902,EAR_RIGHT
289,290,0.0101,0.0295,HIP_RIGHT
290,291,0.0146,0.0596,HIP_RIGHT
291,292,0.002,0.0093,EAR_RIGHT
292,293,0.01,0.0319,EAR_LEFT
293,294,0.0255,0.0959,EAR_LEFT
294,295,0.009,0.0536,EAR_RIGHT
295,296,0.0218,0.0912,EAR_RIGHT
296,297,0.0169,0.0655,EAR_RIGHT
297,298,0.0149,0.0474,EAR_RIGHT
298,299,0.0101,0.0301,EAR_RIGHT
299,300,0.0091,0.023,BICEPS_RIGHT
300,301,0.0141,0.0299,KNEE_RIGHT
301,302,0.0006,0.0019,KNEE_RIGHT
302,303,0.0,0.0,HIP_RIGHT
303,304,0.0247,0.0559,FOOT_LEFT
304,305,0.0154,0.0595,FOOT_LEFT
305,306,0.0108,0.0317,NOSE
306,307,0.0096,0.0245,NOSE
307,308,0.0246,0.1326,ANKLE_LEFT
308,309,0.0226,0.0671,FOOT_LEFT
309,310,0.0144,0.0467,FOOT_LEFT
310,311,0.019,0.0503,WRIST_LEFT
311,312,0.0491,0.2463,ANKLE_LEFT
312,313,0.0218,0.0761,SHOULDER_RIGHT
313,314,0.001,0.0073,SHOULDER_RIGHT
314,315,0.0437,0.2672,SHOULDER_RIGHT
315,316,0.0046,0.0193,NOSE
316,317,0.007,0.0238,KNEE_RIGHT
317,318,0.0113,0.0265,EYE_RIGHT
318,319,0.0024,0.0078,EAR_RIGHT
319,320,0.0004,0.0014,HIP_RIGHT
320,321,0.0,0.0,PELVIS
321,322,0.0,0.0,PELVIS
322,323,0.0,0.0,PELVIS
323,324,0.0107,0.027,ELBOW_RIGHT
324,325,0.0,0.0001,BACK_LEFT
325,326,0.0012,0.004,BACK_LEFT
326,327,0.0008,0.0023,BACK_LEFT
327,328,0.0008,0.0019,HIP_RIGHT
328,329,0.0,0.0,PELVIS
329,330,0.0,0.0,PELVIS
330,331,0.0,0.0,PELVIS
331,332,0.0,0.0,PELVIS
332,333,0.0,0.0,PELVIS
333,334,0.0,0.0,PELVIS
334,335,0.0,0.0,PELVIS
335,336,0.0073,0.0337,HIP_RIGHT
336,337,0.008,0.0444,WRIST_LEFT
337,338,0.0,0.0001,SHOULDER_RIGHT
338,339,0.0111,0.047,WRIST_LEFT
339,340,0.0098,0.0301,HIP_RIGHT
340,341,0.019,0.0398,ANKLE_RIGHT
341,342,0.0013,0.0044,HIP_RIGHT
342,343,0.0,0.0,HIP_RIGHT
343,344,0.0108,0.0394,EAR_RIGHT
344,345,0.0172,0.048,EAR_RIGHT
345,346,0.0005,0.0016,EAR_RIGHT
346,347,0.0,0.0,PELVIS
347,348,0.0261,0.0775,EYE_RIGHT
348,349,0.0,0.0002,EAR_RIGHT
349,350,0.0,0.0,EYE_RIGHT
350,351,0.0,0.0,EAR_RIGHT
351,352,0.0,0.0,PELVIS
352,353,0.0,0.0,PELVIS
353,354,0.0,0.0,PELVIS
354,355,0.0,0.0,PELVIS
355,356,0.0,0.0,PELVIS
356,357,0.0,0.0,WRIST_LEFT
357,358,0.0,0.0,PELVIS
358,359,0.0189,0.0655,NOSE
359,360,0.0,0.0001,EAR_RIGHT
360,361,0.0,0.0,PELVIS
361,362,0.0,0.0,PELVIS
362,363,0.0,0.0,PELVIS
363,364,0.0021,0.0108,EAR_RIGHT
364,365,0.0006,0.0031,EAR_RIGHT
365,366,0.0001,0.0006,EAR_RIGHT
366,367,0.004,0.0216,EAR_RIGHT
367,368,0.0025,0.015,EAR_RIGHT
368,369,0.0163,0.0663,HIP_RIGHT
