frame_index,color_timestamp_usec,depth_timestamp_usec,color_path,depth_path
179,6201844,6201855,color/frame_000179.jpg,depth/frame_000179.png
180,6235166,6235200,color/frame_000180.jpg,depth/frame_000180.png
181,6268511,6268522,color/frame_000181.jpg,depth/frame_000181.png
182,6301833,6301866,color/frame_000182.jpg,depth/frame_000182.png
183,6335166,6335188,color/frame_000183.jpg,depth/frame_000183.png
184,6368511,6368533,color/frame_000184.jpg,depth/frame_000184.png
185,6401844,6401855,color/frame_000185.jpg,depth/frame_000185.png
186,6435166,6435200,color/frame_000186.jpg,depth/frame_000186.png
187,6468511,6468522,color/frame_000187.jpg,depth/frame_000187.png
188,6501844,6501866,color/frame_000188.jpg,depth/frame_000188.png
189,6535177,6535188,color/frame_000189.jpg,depth/frame_000189.png
190,6568500,6568533,color/frame_000190.jpg,depth/frame_000190.png
191,6601844,6601855,color/frame_000191.jpg,depth/frame_000191.png
192,6635177,6635200,color/frame_000192.jpg,depth/frame_000192.png
193,6668511,6668522,color/frame_000193.jpg,depth/frame_000193.png
194,6701833,6701866,color/frame_000194.jpg,depth/frame_000194.png
195,6735177,6735200,color/frame_000195.jpg,depth/frame_000195.png
196,6768511,6768533,color/frame_000196.jpg,depth/frame_000196.png
197,6801855,6801844,color/frame_000197.jpg,depth/frame_000197.png
198,6835166,6835200,color/frame_000198.jpg,depth/frame_000198.png
199,6868500,6868533,color/frame_000199.jpg,depth/frame_000199.png
200,6901844,6901866,color/frame_000200.jpg,depth/frame_000200.png
201,6935177,6935188,color/frame_000201.jpg,depth/frame_000201.png
202,6968500,6968533,color/frame_000202.jpg,depth/frame_000202.png
203,7001844,7001855,color/frame_000203.jpg,depth/frame_000203.png
204,7035166,7035200,color/frame_000204.jpg,depth/frame_000204.png
205,7068511,7068533,color/frame_000205.jpg,depth/frame_000205.png
206,7101855,7101866,color/frame_000206.jpg,depth/frame_000206.png
207,7135188,7135200,color/frame_000207.jpg,depth/frame_000207.png
208,7168522,7168533,color/frame_000208.jpg,depth/frame_000208.png
209,7201866,7201866,color/frame_000209.jpg,depth/frame_000209.png
210,7235200,7235166,color/frame_000210.jpg,depth/frame_000210.png
211,7268511,7268533,color/frame_000211.jpg,depth/frame_000211.png
212,7301844,7301866,color/frame_000212.jpg,depth/frame_000212.png
