video_id,frame_index,timestamp_sec,joint_name,speed_ms,velocity_x,velocity_y,velocity_z,accel_ms2,jerk_ms3,reference_valid
KVAL004,65,2.468511,Neck,0.11094,-0.086955,-0.055515,0.0408,2.7477,72.038927,True
KVAL004,66,2.501844,Neck,0.17738,-0.169905,0.00504,-0.0507,3.232567,139.682095,True
KVAL004,67,2.535177,Neck,0.149353,-0.030135,0.053745,-0.13605,8.67196,49.236968,True
KVAL004,68,2.568511,Neck,0.594124,0.02925,-0.001965,-0.5934,4.274901,316.383543,True
KVAL004,69,2.601844,Neck,0.38851,0.100335,-0.033855,-0.3738,13.022377,192.543868,True
KVAL004,70,2.635188,Neck,0.304129,0.13875,-0.045975,0.2667,8.766445,237.766394,True
KVAL004,71,2.668511,Neck,0.201758,0.004185,0.03696,0.1983,6.013475,135.699779,True
KVAL004,72,2.701855,Neck,0.326181,-0.19872,0.16074,0.20265,2.160466,163.858899,True
KVAL004,73,2.735166,Neck,0.229274,-0.125685,0.09162,0.16845,5.304448,77.926818,True
KVAL004,74,2.7685,Neck,0.108264,0.07122,-0.029415,0.07605,3.649523,67.872774,True
KVAL004,75,2.801844,Neck,0.035982,0.033495,0.012975,0.0021,3.743425,39.66387,True
KVAL004,76,2.835177,Neck,0.210208,0.089415,-0.097515,-0.16335,2.731665,121.240871,True
KVAL004,77,2.8685,Neck,0.177084,0.01848,-0.03963,-0.1716,4.59507,100.226897,True
KVAL004,78,2.901844,Neck,0.098117,-0.0426,0.063915,0.06105,4.017175,96.584458,True
KVAL004,79,2.935166,Neck,0.114645,0.054615,-0.037035,0.09375,2.211889,75.912185,True
KVAL004,80,2.9685,Neck,0.08432,0.058965,-0.041565,0.04365,1.153226,58.648448,True
KVAL004,81,3.001833,Neck,0.039779,0.01305,-0.021165,0.03105,3.309805,102.656021,True
KVAL004,82,3.035177,Neck,0.281537,0.07254,-0.07617,0.26115,5.751838,69.780089,True
KVAL004,83,3.068511,Neck,0.419112,0.10308,-0.060555,0.4017,1.825995,142.324641,True
KVAL004,84,3.101844,Neck,0.215013,0.06165,0.0306,0.2037,3.775163,38.52847,True
KVAL004,85,3.135177,Neck,0.173647,0.0432,0.01065,0.16785,1.21363,183.023665,True
KVAL004,86,3.168511,Neck,0.175113,0.01614,-0.028335,0.17205,8.497439,116.607301,True
KVAL004,87,3.201833,Neck,0.731165,0.053205,-0.115635,0.72,7.504314,309.88769,True
KVAL004,88,3.235177,Neck,0.672895,0.046605,-0.20331,0.63975,12.206859,273.627756,True
KVAL004,89,3.268511,Neck,0.099174,0.016185,-0.039765,-0.0894,10.75208,218.291295,True
KVAL004,90,3.301855,Neck,0.098465,0.04203,0.08772,-0.0153,2.522615,194.888567,True
KVAL004,91,3.335166,Neck,0.073058,-0.01854,-0.001545,0.07065,2.82385,22.458679,True
KVAL004,92,3.3685,Neck,0.106635,-0.055005,-0.04137,0.08145,1.705432,72.439009,True
KVAL004,93,3.401844,Neck,0.183872,-0.05304,-0.043095,0.1707,2.153469,98.460352,True
KVAL004,94,3.435177,Neck,0.046818,0.04389,-0.004185,-0.01575,4.888354,82.465086,True
KVAL004,95,3.4685,Neck,0.144764,0.069975,0.01041,-0.1263,3.359939,135.621209,True
KVAL004,96,3.501844,Neck,0.182149,-0.125985,-0.0324,0.1275,4.155715,113.287781,True
KVAL004,97,3.535177,Neck,0.136333,-0.02496,-0.02715,0.13125,4.197886,101.801138,True
KVAL004,98,3.568511,Neck,0.098249,0.07599,0.019635,-0.0591,2.678453,81.432468,True
KVAL004,99,3.601833,Neck,0.048007,-0.00375,-0.014535,-0.0456,1.725882,45.529475,True
KVAL004,100,3.635177,Neck,0.094719,0.043215,-0.08247,-0.0174,0.539838,46.326675,True
KVAL004,101,3.6685,Neck,0.05028,0.00177,-0.04356,-0.02505,2.147817,42.440153,True
KVAL004,102,3.701844,Neck,0.111762,-0.0738,-0.02778,-0.0792,2.659366,61.151987,True
KVAL004,103,3.735166,Neck,0.212302,-0.108795,-0.10383,-0.14985,3.549437,57.456103,True
KVAL004,104,3.768511,Neck,0.321239,-0.05493,-0.17322,-0.2649,4.262415,94.333444,True
KVAL004,105,3.801844,Neck,0.434341,-0.00846,-0.12966,-0.41445,2.813423,156.780342,True
KVAL004,106,3.835188,Neck,0.147137,-0.02193,-0.036465,-0.14085,6.478025,127.099143,True
KVAL004,107,3.868511,Neck,0.150863,0.032385,-0.146565,0.01515,6.4477,270.16184,True
KVAL004,108,3.901855,Neck,0.569114,0.02031,-0.021375,-0.56835,11.807916,194.12605,True
KVAL004,109,3.935166,Neck,0.723893,-0.104235,0.153315,-0.69975,6.603741,371.883849,True
KVAL004,110,3.9685,Neck,0.199225,-0.126225,0.00513,-0.15405,13.103449,89.111823,True
KVAL004,111,4.001844,Neck,0.173705,-0.06915,-0.06564,0.1452,4.168528,282.704871,True
KVAL004,112,4.035177,Neck,0.079831,0.061785,0.0006,0.05055,6.617263,121.854156,True
KVAL004,113,4.068522,Neck,0.272131,0.142035,0.1533,-0.1743,4.233237,242.039902,True
KVAL004,114,4.101855,Neck,0.220912,-0.067785,0.135465,-0.1608,12.205761,623.31988,True
KVAL004,115,4.1352,Neck,0.761129,-0.314085,0.618525,0.3132,45.045525,730.001541,True
KVAL004,116,4.168533,Neck,3.189178,-0.23532,0.611985,-3.12105,38.759077,1980.401522,True
KVAL004,117,4.201844,Neck,2.174298,-0.22287,-0.12723,-2.1591,86.992961,1519.341704,True
KVAL004,118,4.235188,Neck,2.62501,-0.04902,-0.22254,2.6151,64.159693,1709.726747,True
KVAL004,119,4.268511,Neck,2.125401,0.2883,-0.302265,2.08395,27.428842,1465.580162,True
KVAL004,120,4.301844,Neck,0.843882,0.148575,-0.233355,0.79725,33.604507,223.732681,True
KVAL004,121,4.335177,Neck,0.144458,0.04413,-0.048945,-0.12855,14.201166,537.561262,True
KVAL004,122,4.368522,Neck,0.118572,-0.00339,-0.02967,-0.11475,3.734169,246.804946,True
KVAL004,123,4.401844,Neck,0.143657,-0.13806,-0.013485,0.03735,2.972301,82.126044,True
KVAL004,124,4.435177,Neck,0.119599,-0.106485,-0.01065,0.0534,1.877193,74.995693,True
KVAL004,125,4.4685,Neck,0.024279,-0.02262,0.004875,-0.00735,2.085631,36.215783,True
KVAL004,126,4.501833,Neck,0.073122,-0.03435,0.018645,-0.0618,0.671284,42.189455,True
KVAL004,127,4.535166,Neck,0.069017,-0.06456,0.014865,-0.01935,0.978768,17.744851,True
KVAL004,128,4.568511,Neck,0.063894,-0.037725,0.051285,-0.0054,1.516233,35.805068,True
KVAL004,129,4.601833,Neck,0.155706,-0.10188,0.088605,-0.07755,1.797538,56.246289,True
KVAL004,130,4.635177,Neck,0.161852,-0.140115,0.04503,-0.06735,2.265397,60.61548,True
KVAL004,131,4.6685,Neck,0.071234,-0.059775,0.001875,0.0387,2.465875,45.490693,True
KVAL004,132,4.701844,Neck,0.052879,-0.02139,-0.0483,-0.0024,1.384323,53.01401,True
KVAL004,133,4.735166,Neck,0.067127,-0.036615,-0.03858,-0.04095,1.37767,26.361423,True
KVAL004,134,4.768511,Neck,0.072117,-0.019335,0.016455,-0.0675,1.115316,51.426002,True
KVAL004,135,4.801833,Neck,0.065156,0.00294,0.02088,-0.06165,2.16503,41.99289,True
KVAL004,136,4.835177,Neck,0.090246,-0.056535,-0.02628,0.06525,1.856825,60.209919,True
KVAL004,137,4.8685,Neck,0.108034,-0.10719,-0.006135,-0.012,1.893514,49.259189,True
KVAL004,138,4.901844,Neck,0.083215,-0.06084,0.007695,-0.05625,1.669819,29.286713,True
KVAL004,139,4.935166,Neck,0.080316,-0.03072,0.074175,-0.00225,1.172607,38.385603,True
KVAL004,140,4.968511,Neck,0.104332,-0.03243,0.080505,-0.0579,1.294181,49.267003,True
KVAL004,141,5.001844,Neck,0.031697,-0.00618,-0.00342,-0.0309,2.453779,31.610986,True
KVAL004,142,5.035177,Neck,0.075696,-0.02355,-0.023625,0.06795,1.453039,51.759067,True
KVAL004,143,5.068511,Neck,0.07029,-0.021315,-0.023955,0.06255,1.068947,35.618999,True
KVAL004,144,5.101855,Neck,0.006813,-0.004155,0.002745,0.00465,0.938806,27.942354,True
KVAL004,145,5.135166,Neck,0.009772,-0.00528,0.0021,0.00795,1.917814,35.973496,True
KVAL004,146,5.1685,Neck,0.131568,-0.07287,0.107685,-0.0201,2.565342,38.845167,True
KVAL004,147,5.201833,Neck,0.174569,-0.065775,0.16167,-0.0033,1.05898,69.188582,True
KVAL004,148,5.235177,Neck,0.114273,-0.00543,0.106545,-0.04095,2.355719,34.772296,True
KVAL004,149,5.268511,Neck,0.110126,-0.031635,0.04062,-0.09735,1.875869,42.302848,True
KVAL004,150,5.301844,Neck,0.063422,-0.034755,-0.01461,-0.051,1.254636,24.991475,True
KVAL004,151,5.335166,Neck,0.032372,-0.02166,0.00168,-0.024,0.516389,22.619382,True
KVAL004,152,5.3685,Neck,0.088668,-0.025065,-0.03321,-0.0783,1.722964,37.020357,True
KVAL004,153,5.401833,Neck,0.119632,-0.046215,-0.109785,-0.0111,2.112128,52.60789,True
KVAL004,154,5.435166,Neck,0.096115,-0.02949,-0.07143,0.05715,1.809563,56.847737,True
KVAL004,155,5.468511,Neck,0.004346,-0.002715,0.0024,-0.0024,1.769638,29.064475,True
KVAL004,156,5.501844,Neck,0.033221,-0.006435,0.00165,-0.03255,0.333323,33.840115,True
KVAL004,157,5.535166,Neck,0.02518,-0.00927,-0.000735,-0.0234,0.58964,4.153148,True
KVAL004,158,5.5685,Neck,0.009881,-0.007125,0.00114,0.00675,0.401498,21.433607,True
KVAL004,159,5.601833,Neck,0.047947,0.001005,0.00288,-0.04785,0.842453,13.64701,True
KVAL004,160,5.635177,Neck,0.048812,0.00144,0.001995,-0.04875,0.513367,21.883716,True
KVAL004,161,5.6685,Neck,0.015362,-0.00531,-0.00066,-0.0144,0.617353,10.406371,True
KVAL004,162,5.701833,Neck,0.011608,-0.00735,0.00276,-0.00855,0.510969,21.546443,True
KVAL004,163,5.735166,Neck,0.031272,0.021195,-0.021285,-0.0087,0.893653,15.707069,True
KVAL004,164,5.768511,Neck,0.060581,0.03255,-0.016665,-0.0483,0.594849,34.451799,True
KVAL004,165,5.801844,Neck,0.034301,0.008835,0.00825,-0.0321,1.48039,27.823817,True
KVAL004,166,5.835177,Neck,0.046106,0.004425,-0.005175,0.0456,1.3199,30.33334,True
KVAL004,167,5.868511,Neck,0.056657,0.00048,-0.037005,0.0429,0.626823,31.116882,True
KVAL004,168,5.901844,Neck,0.029874,-0.001575,-0.02775,0.01095,0.786639,12.576547,True
KVAL004,169,5.935166,Neck,0.011392,0.002475,0.004065,0.01035,0.452476,13.916432,True
KVAL004,170,5.968511,Neck,0.001072,0.000765,-4.5e-05,-0.00075,0.15153,30.355731,True
KVAL004,171,6.001844,Neck,0.019216,0.004635,-0.00135,0.0186,1.967507,25.265676,True
KVAL004,172,6.035188,Neck,0.130515,0.01029,0.048825,0.1206,1.768301,62.01584,True
KVAL004,173,6.0685,Neck,0.135291,0.010455,0.04038,0.1287,2.186302,60.880138,True
KVAL004,174,6.101844,Neck,0.031186,0.021945,-0.021105,-0.00675,2.303718,41.373356,True
KVAL004,175,6.135166,Neck,0.036629,0.00015,-0.03642,-0.0039,0.805058,46.635577,True
KVAL004,176,6.168511,Neck,0.042715,-0.01695,-0.025245,0.03,0.973973,26.561217,True
KVAL004,177,6.201844,Neck,0.039917,0.030315,0.01548,0.02085,1.207643,21.911925,True
KVAL004,178,6.235177,Neck,0.058675,0.035325,0.035985,0.03,0.777395,33.520904,True
KVAL004,179,6.2685,Neck,0.062317,0.016065,-0.018495,0.0573,1.255416,14.88024,True
KVAL004,180,6.301844,Neck,0.086326,0.041085,-0.04005,0.0645,0.327156,28.318847,True
KVAL004,181,6.335177,Neck,0.050035,0.022335,-0.02469,0.03735,0.854217,3.198827,True
KVAL004,182,6.368511,Neck,0.033872,0.009855,-0.026325,0.0189,0.361087,6.441856,True
KVAL004,183,6.401844,Neck,0.04578,0.01662,-0.03846,0.01845,0.511867,19.364492,True
KVAL004,184,6.435188,Neck,0.009345,-0.002355,-0.00663,-0.00615,1.242373,16.298543,True
KVAL004,185,6.468511,Neck,0.039037,-0.00141,0.028995,-0.0261,0.732361,31.511459,True
KVAL004,186,6.501855,Neck,0.040338,0.009705,0.01266,0.03705,1.000341,10.893766,True
KVAL004,187,6.535166,Neck,0.040753,0.00996,0.012465,0.0375,0.142224,5.956806,True
KVAL004,188,6.5685,Neck,0.042723,0.019095,0.01149,0.03645,0.901173,9.760454,True
KVAL004,189,6.601844,Neck,0.099498,0.009225,0.019155,0.0972,0.533182,38.471505,True
KVAL004,190,6.635177,Neck,0.029171,-0.01155,-0.003555,0.02655,1.679705,8.224507,True
KVAL004,191,6.6685,Neck,0.016856,-0.00606,-0.0129,-0.009,0.38696,32.328723,True
KVAL004,192,6.701833,Neck,0.051088,-0.01659,-0.023355,0.0423,1.059483,32.124533,True
KVAL004,193,6.735166,Neck,0.060606,-0.01518,0.056955,-0.0141,1.760343,28.815071,True
KVAL004,194,6.768511,Neck,0.077429,0.01914,0.073935,-0.01275,0.912562,49.044865,True
KVAL004,195,6.801844,Neck,0.015358,0.010905,0.00681,0.0084,1.819427,28.264723,True
KVAL004,196,6.835177,Neck,0.076343,-0.06255,-0.010665,-0.04245,1.278939,37.795314,True
KVAL004,197,6.868511,Neck,0.071058,-0.060195,-0.00288,-0.03765,0.786852,52.751594,True
KVAL004,198,6.901855,Neck,0.024769,-0.01929,0.001635,-0.01545,2.266792,35.763381,True
KVAL004,199,6.935177,Neck,0.083978,0.0462,-0.00972,0.06945,3.161457,36.840926,True
KVAL004,200,6.968511,Neck,0.186847,0.141315,0.039585,0.11565,0.996048,96.146034,True
KVAL004,201,7.001844,Neck,0.097644,0.08493,0.032355,0.0357,3.249118,36.859994,True
KVAL004,202,7.035188,Neck,0.029885,-0.02082,-0.00558,-0.0207,1.817915,59.742631,True
KVAL004,203,7.0685,Neck,0.024405,-0.018975,-0.00441,-0.0147,0.800971,67.864718,True
KVAL004,204,7.101844,Neck,0.027867,0.000105,0.00255,0.02775,2.988373,81.886631,True
KVAL004,205,7.135166,Neck,0.178101,0.06129,0.018465,0.1662,4.889244,220.366559,True
KVAL004,206,7.168511,Neck,0.300917,0.125355,0.02967,-0.27195,11.958127,101.465255,True
KVAL004,207,7.201844,Neck,0.637224,0.055605,0.10104,-0.6267,2.628483,353.315223,True
KVAL004,208,7.235177,Neck,0.238201,-0.0429,-0.00162,-0.2343,11.865028,120.540211,True
KVAL004,209,7.2685,Neck,0.20645,-0.112605,-0.13386,0.10965,8.427647,166.575822,True
KVAL004,210,7.301833,Neck,0.338363,-0.08703,-0.04059,0.32445,2.592018,174.301018,True
KVAL004,211,7.335166,Neck,0.239925,-0.065775,-0.01899,0.22995,3.300406,65.695622,True
KVAL004,212,7.3685,Neck,0.129266,-0.00981,-0.050355,0.11865,2.643563,30.36715,True
KVAL004,213,7.401844,Neck,0.100652,0.040725,-0.021285,0.08955,1.993371,30.726303,True
KVAL004,214,7.435177,Neck,0.014909,0.00045,0.014565,0.00315,2.276688,33.866048,True
KVAL004,215,7.4685,Neck,0.06208,0.019485,0.02463,-0.05355,1.300625,63.573106,True
KVAL004,216,7.501844,Neck,0.101037,-0.018645,0.09306,0.03465,2.137358,56.829518,True
KVAL004,217,7.535177,Neck,0.08945,-0.02652,0.026235,0.0813,2.566248,70.615841,True
KVAL004,218,7.568522,Neck,0.091422,0.01107,-0.02256,-0.0879,2.583652,57.377846,True
KVAL004,219,7.601833,Neck,0.092265,0.004095,0.026775,-0.0882,1.371103,58.828006,True
KVAL004,220,7.635177,Neck,5.4e-05,3e-05,-4.5e-05,0.0,1.383981,28.414375,True
KVAL004,221,7.6685,Neck,0.0,0.0,0.0,0.0,0.528714,28.108716,True
KVAL004,222,7.701833,Neck,0.03526,0.00816,-0.004155,-0.03405,0.528897,15.86415,True
KVAL004,223,7.735177,Neck,0.03526,0.00816,-0.004155,-0.03405,0.528897,15.866901,True
KVAL004,224,7.768511,Neck,0.0,0.0,0.0,0.0,0.528897,7.934232,True
KVAL004,225,7.801844,Neck,0.0,0.0,0.0,0.0,0.000225,8.673302,True
KVAL004,226,7.835188,Neck,1.5e-05,1.5e-05,0.0,0.0,0.104232,1.553805,True
KVAL004,227,7.868511,Neck,0.006949,0.006645,-0.00174,-0.00105,0.103802,3.12697,True
KVAL004,228,7.901855,Neck,0.006934,0.00663,-0.00174,-0.00105,0.104232,9.171288,True
KVAL004,229,7.935166,Neck,0.0,0.0,0.0,0.0,0.523863,5.58335,True
KVAL004,230,7.9685,Neck,0.02955,-0.01695,0.00723,0.0231,0.441434,14.498744,True
KVAL004,231,8.001833,Neck,0.029429,-0.01695,0.007215,0.02295,0.445062,17.535973,True
KVAL004,232,8.035177,Neck,0.000151,0.0,-1.5e-05,-0.00015,0.763574,6.726296,True
KVAL004,233,8.0685,Neck,0.028991,-0.010245,-0.0162,-0.02175,0.435094,17.50258,True
KVAL004,234,8.101833,Neck,0.029123,-0.01131,-0.01671,-0.021,0.433886,16.057542,True
KVAL004,235,8.135166,Neck,0.001399,-0.001065,-0.00051,0.00075,0.656437,9.716018,True
KVAL004,236,8.168511,Neck,0.020353,0.00306,-0.00648,0.01905,0.381667,19.016711,True
KVAL004,237,8.201844,Neck,0.024765,0.01866,-0.01536,-0.0054,0.680087,11.291108,True
KVAL004,238,8.235177,Neck,0.030339,0.015615,-0.00888,-0.02445,0.371299,16.743976,True
KVAL004,239,8.2685,Neck,1.5e-05,1.5e-05,0.0,0.0,0.455092,5.564409,True
KVAL004,240,8.301833,Neck,0.0,0.0,0.0,0.0,0.00045,13.645831,True
KVAL004,0,0.301866,RShoulder,0.133872,0.03225,-0.1179,-0.0546,2.006311,0.062232,False
KVAL004,1,0.335166,RShoulder,0.066995,0.016095,-0.059025,-0.0273,2.007986,15.009032,False
KVAL004,2,0.3685,RShoulder,3.4e-05,-3e-05,-1.5e-05,0.0,1.005714,30.125732,False
KVAL004,3,0.401833,RShoulder,6e-05,0.0,6e-05,0.0,0.00045,15.104909,False
KVAL004,4,0.435177,RShoulder,5.4e-05,-3e-05,-4.5e-05,0.0,0.001638,30.004609,False
KVAL004,5,0.4685,RShoulder,5.4e-05,-3e-05,-4.5e-05,0.0,2.000396,30.905406,False
KVAL004,6,0.501833,RShoulder,0.133389,-0.08892,-0.02643,-0.09585,2.060963,59.098905,False
KVAL004,7,0.535166,RShoulder,0.137426,-0.08994,-0.026955,-0.10035,1.939686,61.784184,False
KVAL004,8,0.568511,RShoulder,0.004683,-0.00108,-0.00072,-0.0045,2.057984,28.217464,False
KVAL004,9,0.601844,RShoulder,0.000347,-9e-05,-0.0003,-0.00015,0.067839,30.815936,False
KVAL004,10,0.635177,RShoulder,0.000176,-1.5e-05,-9e-05,-0.00015,0.005465,0.995144,False
KVAL004,11,0.6685,RShoulder,2.1e-05,1.5e-05,1.5e-05,0.0,0.003628,0.145908,False
KVAL004,12,0.701844,RShoulder,0.00028,-7.5e-05,-0.00027,0.0,0.004483,0.110965,False
KVAL004,13,0.735177,RShoulder,0.00028,-7.5e-05,-0.00027,0.0,0.004203,0.130277,False
KVAL004,14,0.768511,RShoulder,0.0,0.0,0.0,0.0,0.004203,0.06305,False
KVAL004,15,0.801833,RShoulder,0.0,0.0,0.0,0.0,0.0,0.06305,False
KVAL004,16,0.835177,RShoulder,0.0,0.0,0.0,0.0,0.0,0.0,False
KVAL004,17,0.868511,RShoulder,0.0,0.0,0.0,0.0,0.0,0.0,False
KVAL004,18,0.901844,RShoulder,0.0,0.0,0.0,0.0,0.0,23.682561,False
KVAL004,19,0.935177,RShoulder,0.0,0.0,0.0,0.0,1.578837,23.682561,False
KVAL004,20,0.968522,RShoulder,0.105256,-0.025365,-0.100635,-0.01755,1.578837,47.377214,False
KVAL004,21,1.001833,RShoulder,0.105256,-0.025365,-0.100635,-0.01755,1.579644,47.377214,False
KVAL004,22,1.035177,RShoulder,0.000153,0.0,3e-05,0.00015,1.579644,20.652657,False
KVAL004,23,1.0685,RShoulder,0.000153,0.0,3e-05,0.00015,0.214951,24.612778,False
KVAL004,24,1.101833,RShoulder,0.014384,0.007545,0.01191,0.00285,0.094467,10.331309,False
KVAL004,25,1.135166,RShoulder,0.00621,0.00336,-0.00447,-0.0027,0.476348,2.820622,False
KVAL004,26,1.1685,RShoulder,0.017794,-0.004185,-0.01638,-0.00555,0.10506,16.890804,False
KVAL004,27,1.201844,RShoulder,0.004467,0.003435,0.00243,-0.0015,0.8072,32.081862,False
KVAL004,28,1.235177,RShoulder,0.045461,-0.033435,0.028305,-0.01215,2.207593,48.006303,False
KVAL004,29,1.2685,RShoulder,0.148713,0.0585,0.08247,0.10905,2.774314,353.569273,False
KVAL004,30,1.301844,RShoulder,0.157869,0.100695,0.04062,0.1146,21.975413,456.166463,False
KVAL004,31,1.335177,RShoulder,1.362103,-0.904245,-1.01841,0.0225,28.962097,403.339163,False
KVAL004,32,1.368522,RShoulder,1.855793,-1.49142,-0.971925,0.5244,13.876234,586.003314,False
